"cbsa10","state_num","zip","state_abbreviation","cbsa_name","zip_name","population_2016","allocation_factor"
"31100","06","92806","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Anaheim, CA",39177.224,0.003 
"31100","06","92807","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Anaheim, CA",38121.2,0.003 
"31100","06","92808","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Anaheim, CA",21119.425,0.002 
"31100","06","92821","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Brea, CA",37448.801,0.003 
"31100","06","92823","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Brea, CA",3807.799,0 
"31100","06","92831","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Fullerton, CA",36048.147,0.003 
"31100","06","92832","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Fullerton, CA",26086.532,0.002 
"31100","06","92833","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Fullerton, CA",54558.075,0.004 
"31100","06","92835","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Fullerton, CA",25304.526,0.002 
"31100","06","92840","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Garden Grove, CA",56998.945,0.004 
"31100","06","92841","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Garden Grove, CA",34615.875,0.003 
"31100","06","92843","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Garden Grove, CA",47651.763,0.004 
"31100","06","92844","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Garden Grove, CA",25617.539,0.002 
"31100","06","92845","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Garden Grove, CA",17213.612,0.001 
"31100","06","92861","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Villa Park, CA",6092.689,0 
"31100","06","92865","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange, CA",20766.363,0.002 
"31100","06","92866","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange, CA",15687.541,0.001 
"31100","06","92867","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange, CA",46915.076,0.004 
"31100","06","92868","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange, CA",26773.685,0.002 
"31100","06","92869","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange, CA",39188.817,0.003 
"31100","06","92870","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Placentia, CA",54838.417,0.004 
"31100","06","92886","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Yorba Linda, CA",49074.55,0.004 
"31100","06","92887","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Yorba Linda, CA",21084.646,0.002 
"31100","06","93243","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Lebec, CA",137.325,0 
"31100","06","93510","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Acton, CA",8252.94,0.001 
"31100","06","93532","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Elizabeth Lake, CA",3027.351,0 
"31100","06","93534","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Lancaster, CA",40620.405,0.003 
"31100","06","93535","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Lancaster, CA",74389.002,0.006 
"31100","06","93536","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Lancaster, CA",73224.318,0.006 
"31100","06","93543","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Sun Village, CA",13456.845,0.001 
"31100","06","93544","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Llano, CA",1299.944,0 
"31100","06","93550","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Palmdale, CA",77365.759,0.006 
"31100","06","93551","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Palmdale, CA",52449.997,0.004 
"31100","06","93552","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Palmdale, CA",39398.933,0.003 
"31100","06","93553","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Pearblossom, CA",2207.53,0 
"31100","06","93560","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Rosamond, CA",51.626,0 
"31100","06","93563","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Valyermo, CA",400.618,0 
"31100","06","93591","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Lake Los Angeles, CA",7521.915,0.001 
"31100","06","99999","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","99999",101.786,0 
"31140","18","47104","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Bethlehem, IN (PO Boxes)",43.157,0 
"31140","18","47106","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Borden, IN",4943.141,0.004 
"31140","18","47108","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Campbellsburg, IN",2383.015,0.002 
"31140","18","47110","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Central, IN",354.108,0 
"31140","18","47111","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Charlestown, IN",15297.541,0.011 
"31140","18","47112","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Corydon, IN",16918.26,0.013 
"31140","18","47114","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Crandall, IN",403.683,0 
"31140","18","47115","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Depauw, IN",2652.773,0.002 
"31140","18","47117","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Elizabeth, IN",4484.526,0.003 
"31140","18","47119","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Floyds Knobs, IN",11270.774,0.008 
"31140","18","47120","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Fredericksburg, IN",918.352,0.001 
"31140","18","47122","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Georgetown, IN",10266.567,0.008 
"31140","18","47124","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Greenville, IN",4392.366,0.003 
"31140","18","47125","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Hardinsburg, IN",987.865,0.001 
"31140","18","47126","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Henryville, IN",4463.062,0.003 
"31140","18","47129","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Clarksville, IN",20554.261,0.015 
"31140","18","47130","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Jeffersonville, IN",47074.7,0.035 
"31140","18","47135","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Laconia, IN",1388.103,0.001 
"31140","18","47136","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Lanesville, IN",4269.359,0.003 
"31140","18","47141","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Marysville, IN",1755.749,0.001 
"31140","18","47142","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Mauckport, IN",1187.779,0.001 
"31140","18","47143","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Memphis, IN",3173.611,0.002 
"31140","18","47147","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Nabb, IN",618.933,0 
"31140","18","47150","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","New Albany, IN",49008.169,0.037 
"31140","18","47160","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","New Middletown, IN",94.092,0 
"31140","18","47161","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","New Salisbury, IN",3778.836,0.003 
"31140","18","47162","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","New Washington, IN",872.611,0.001 
"31140","18","47163","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Otisco, IN",1837.852,0.001 
"31140","18","47164","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Palmyra, IN",3799.33,0.003 
"31140","18","47165","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Pekin, IN",6308.313,0.005 
"31140","18","47166","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Ramsey, IN",1317.281,0.001 
"31140","18","47167","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Salem, IN",14699.504,0.011 
"31140","18","47170","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Scottsburg, IN",1041.713,0.001 
"31140","18","47172","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Sellersburg, IN",16867.991,0.013 
"31140","18","47177","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Underwood, IN",713.668,0.001 
"31140","18","47281","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Vallonia, IN",375.956,0 
"31140","21","40003","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Bagdad, KY",1947.914,0.001 
"31140","21","40004","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Bardstown, KY",29624.835,0.022 
"31140","21","40006","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Bedford, KY",4848.689,0.004 
"31140","21","40007","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Bethlehem, KY (PO Boxes)",170.329,0 
"31140","21","40008","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Bloomfield, KY",3651.55,0.003 
"31140","21","40010","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Buckner, KY",638.035,0 
"31140","21","40011","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Campbellsburg, KY",2451.146,0.002 
"31140","21","40012","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Chaplin, KY",617.774,0 
"31140","21","40013","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Coxs Creek, KY",5648.187,0.004 
"31140","21","40014","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Crestwood, KY",21723.625,0.016 
"31140","21","40019","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Eminence, KY",3901.268,0.003 
"31140","21","40020","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Fairfield, KY",114.325,0 
"31140","21","40022","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Finchville, KY",919.909,0.001 
"31140","21","40023","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Louisville/Jefferson County metro govern",4332.1,0.003 
"31140","21","40025","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Glenview, KY",60.931,0 
"31140","21","40026","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Goshen, KY",5932.53,0.004 
"31140","21","40031","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","La Grange, KY",24801.335,0.019 
"31140","21","40036","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Lockport, KY",228.815,0 
"31140","21","40037","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Loretto, KY",261.164,0 
"31140","21","40041","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Louisville/Jefferson County metro govern",295.361,0 
"31140","21","40045","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Milton, KY",3012.939,0.002 
"31140","21","40046","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Mount Eden, KY",1676.292,0.001 
"31140","21","40047","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Mount Washington, KY",20602.925,0.015 
"31140","21","40048","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Nazareth, KY (PO Boxes)",118.52,0 
"31140","21","40050","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","New Castle, KY",1425.221,0.001 
"31140","21","40051","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","New Haven, KY",4118.843,0.003 
"31140","21","40052","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","New Hope, KY",373.391,0 
"31140","21","40055","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Pendleton, KY",1798.973,0.001 
"31140","21","40056","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Pewee Valley, KY",3546.692,0.003 
"31140","21","40057","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Pleasureville, KY",3503.007,0.003 
"31140","21","40058","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","New Castle, KY",65.669,0 
"31140","21","40059","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Prospect, KY",17666.322,0.013 
"31140","21","40065","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Shelbyville, KY",30911.571,0.023 
"31140","21","40067","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Simpsonville, KY",5640.788,0.004 
"31140","21","40068","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Smithfield, KY",2205.499,0.002 
"31140","21","40070","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Sulphur, KY (PO Boxes)",597.177,0 
"31140","21","40071","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Taylorsville, KY",15301.051,0.011 
"31140","21","40075","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Turners Station, KY",1143.05,0.001 
"31140","21","40076","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Waddy, KY",2510.448,0.002 
"31140","21","40077","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Westport, KY (PO Boxes)",613.035,0 
"31140","21","40104","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Battletown, KY",1313.766,0.001 
"31140","21","40107","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Boston, KY",2167.978,0.002 
"31140","21","40108","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Brandenburg, KY",11390.233,0.009 
"31140","21","40109","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Brooks, KY",2119.384,0.002 
"31140","21","40110","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Clermont, KY (PO Boxes)",63.901,0 
"31140","21","40117","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Ekron, KY",2260.74,0.002 
"31140","21","40118","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Louisville/Jefferson County metro govern",10042.266,0.008 
"31140","21","40121","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Fort Knox, KY",2638.349,0.002 
"31140","21","40142","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Guston, KY",2195.838,0.002 
"31140","21","40150","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Lebanon Junction, KY",4277.108,0.003 
"31140","21","40155","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Muldraugh, KY",931.24,0.001 
"31140","21","40157","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Payneville, KY",821.104,0.001 
"31140","21","40161","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Rhodelia, KY",175.038,0 
"31140","21","40165","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Shepherdsville, KY",34853.747,0.026 
"31140","21","40175","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Vine Grove, KY",5984.716,0.004 
"31140","21","40176","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Webster, KY",414.977,0 
"31140","21","40177","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","West Point, KY",544.965,0 
"31140","21","40202","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Louisville/Jefferson County metro govern",6993.647,0.005 
"31140","21","40203","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Louisville/Jefferson County metro govern",20338.583,0.015 
"31140","21","40204","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Louisville/Jefferson County metro govern",14701.943,0.011 
"31140","21","40205","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Louisville/Jefferson County metro govern",24452.979,0.018 
"31140","21","40206","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Louisville/Jefferson County metro govern",19482.45,0.015 
"31140","21","40207","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","St. Matthews, KY",30718.551,0.023 
"31140","21","40208","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Louisville/Jefferson County metro govern",13659.918,0.01 
"31140","21","40209","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Louisville/Jefferson County metro govern",371.783,0 
"31140","21","40210","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Louisville/Jefferson County metro govern",15307.123,0.011 
"31140","21","40211","KY","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","Louisville/Jefferson County metro govern",23352.089,0.018 
